text	F-cumsum	S
say	0.3021554606451601	0.01709401709401881
laboratory	0.30227940058560593	0.017123745819398906
kenya	0.3023063440509202	0.01723076923077116
particular	0.30240350633199214	0.017235494880546653
assure	0.3024131230765351	0.017241379310345195
recognition	0.3024227398210781	0.017241379310345195
make	0.30281528538496505	0.01729237566038755
kind	0.30284305787998134	0.017313432835821985
accurately	0.30289653029575897	0.017364341085272628
often	0.30306341397476727	0.017386984600097577
drier	0.3030824816579128	0.0173913043478251
agenda	0.30309201549948556	0.017391304347825987
census	0.3031015493410583	0.017391304347825987
educational	0.3031110831826311	0.017391304347825987
predictive	0.30313960180437916	0.017441860465115866
nature	0.30320990352310695	0.017452830188677382
functioning	0.30322888830328226	0.017467248908294764
manually	0.30323742730921266	0.01747572815533882
progressively	0.3032545053210734	0.017475728155341486
identify	0.30375673151453214	0.017498814790931405
lead	0.3041684276645348	0.01751083316630897
effectiveness	0.30426658478124907	0.01752946579574477
question	0.30432096912969886	0.017682926829269974
other	0.30523439405533903	0.017691542476969246
graphical	0.30524376209097137	0.017699115044245595
room	0.3052531301266037	0.017699115044245595
structured	0.3052708713622261	0.017757009345794827
vapour	0.30528861259784845	0.017757009345794827
adaptability	0.3053089238255469	0.017775051029238043
whilst	0.30532757699384144	0.017777777777777892
beneficial	0.3054076612630526	0.017805383022775345
aware	0.30541694639571476	0.01785714285714146
developed	0.3054355166610391	0.017857142857144126
tdr	0.3054540869263634	0.017857142857144126
already	0.3054986058213596	0.01787709497206791
ethiopia	0.3055737159123589	0.01788079470198589
associated	0.305600576474703	0.017901234567903046
behind	0.3056190638370571	0.017937219730943532
generate	0.3057701130487576	0.01797743551161446
fitting	0.3057793152784496	0.018018018018017834
geochemistry	0.30578851750814157	0.018018018018017834
probabilistic	0.30579771973783354	0.018018018018017834
superiority	0.3058069219675255	0.018018018018017834
driver	0.3058583218090482	0.018064516129031816
last	0.30598640689800394	0.01806457929082761
sensible	0.3060047284544177	0.01809954751131393
allow	0.30623105356305785	0.01811409686974308
arbuscular	0.3062575825135212	0.01812500000000128
partitioning	0.30628411146398454	0.018125000000003055
evolve	0.3063105575114777	0.018181818181817633
ideal	0.3063287961649212	0.018181818181817633
sign	0.30634521095302036	0.018181818181817633
epic	0.3063543302797421	0.01818181818181941
functionality	0.3063634496064639	0.01818181818181941
inappropriate	0.30637256893318565	0.01818181818181941
semi	0.30666579673877553	0.018194766045281696
offset	0.3066930718159706	0.018237082066869803
namely	0.30676561191489377	0.01828571428571557
modeling	0.30689071249692235	0.018290258449306762
computer	0.30692511722955446	0.018313253012049557
require	0.3073494975339974	0.01833940198319084
concurrent	0.3073585339577489	0.018348623853211343
ebb	0.3073675703815005	0.018348623853211343
legislation	0.30737660680525203	0.018348623853211343
niche	0.3073856432290036	0.018348623853211343
succession	0.30739467965275513	0.018348623853211343
superior	0.3074624113794068	0.01835985312117394
optimize	0.3076134605911073	0.01839175356988143
making	0.30766212463461345	0.018398637137989837
flexible	0.3076801145791464	0.018433179723500892
couple	0.30776790882458593	0.01850802644003835
anoxic	0.30777686234536733	0.01851851851851638
indicative	0.3077858158661487	0.01851851851851638
iranian	0.3077947693869301	0.01851851851851638
longevity	0.3078037229077115	0.01851851851851638
introduction	0.30785379630171106	0.018543046357615722
parallel	0.3078788329987108	0.018543046357615722
cure	0.30788687458682	0.01855670103092688
limited	0.30814677539839036	0.0185708293488549
douglas	0.30815564601620155	0.01869158878504873
intelligence	0.30816451663401273	0.01869158878504873
partner	0.3081733872518239	0.01869158878504873
typical	0.30827005211507463	0.018696397941681653
serve	0.30833537965559055	0.018724476525589395
brazil	0.30840617879213955	0.018735362997659877
solve	0.30844953704555306	0.018738049713192595
exert	0.3084671953782052	0.018779342723004966
observe	0.30907363060520265	0.018810663021190166
initiate	0.3091158282170334	0.01886051080549933
inclusion	0.3091334036467153	0.01886792452830033
persist	0.30915097907639727	0.01886792452830033
electronic	0.30915976679123824	0.018867924528302105
foster	0.3091685545060792	0.018867924528302105
necrosis	0.3091773422209202	0.018867924528302105
netherlands	0.30918612993576117	0.018867924528302105
pers	0.30919491765060214	0.018867924528302105
whereby	0.3092037053654431	0.018867924528302105
simple	0.3093252411197532	0.01890162005752316
heterogeneity	0.30936379100089517	0.01892473118279625
comparatively	0.30937954256523276	0.0189473684210526
indonesia	0.3094049108741133	0.018954248366013005
sativum	0.30942240340082505	0.018957345971563733
systems	0.3094739690482881	0.01897106109324831
identification	0.30954990816898936	0.018995633187770977
iran	0.3096709465054783	0.019010196919289513
idea	0.3096962319113886	0.01901639344262307
intelligent	0.3097049367232594	0.019047619047617204
•	0.30971364153513015	0.019047619047617204
certain	0.30978311422415594	0.01909307875894939
anatomical	0.3097996119152253	0.019095477386932735
mild	0.3098473640260593	0.019097222222221433
eddy	0.3098811055349298	0.019164619164619978
india	0.3101848620177348	0.019165791487552042
similar	0.31055029831036707	0.019189921451060243
imbalance	0.31056671309846623	0.019191919191918316
lower	0.3106582379775647	0.01920289855072177
aid	0.3106962075379153	0.019213973799125483
accurate	0.3108074633239209	0.019225037257823985
contribute	0.31107416217904743	0.019249148663282867
localize	0.31109049406417644	0.019289340101524388
review	0.31127992735107857	0.019323801970310583
due	0.3120675884709286	0.01934460412146244
reflect	0.31216524816982166	0.01935483870967758
recirculating	0.31217295814605006	0.019354838709678468
purpose	0.31244181247840175	0.019390474484636044
disrupt	0.31245035148433215	0.019417475728154443
fitness	0.31245889049026254	0.019417475728154443
saccharum	0.31246742949619294	0.019417475728154443
lolium	0.3124845075080537	0.019417475728157108
probable	0.31250059068427205	0.019587628865979312
creation	0.3125175028901924	0.019607843137253056
fields	0.3125259589931526	0.019607843137254832
help	0.31272981739686917	0.019664452013893552
growing	0.31274664669981933	0.019704433497537366
calibrate	0.3128575708739441	0.01973094170403833
closely	0.3129138619907085	0.0197349042709849
match	0.3129549818639266	0.01975806451612705
differ	0.3131109223508688	0.019776714513559668
balanced	0.3131268397211468	0.019791666666668206
attractive	0.31314358612112675	0.01980198019801982
chenopodium	0.3131519593211167	0.019801980198020708
driest	0.3131603325211067	0.019801980198020708
settle	0.3131687057210967	0.019801980198020708
consist	0.31331080141201584	0.019810319429501178
transform	0.31334255324960164	0.01984334203655358
conceptual	0.3133667609168994	0.019863013698630638
adjacent	0.3134174146316903	0.01989343290043344
specially	0.3134257049287101	0.019999999999997797
anthropogenic	0.3135143282038516	0.02001870907390213
so	0.31366935675812163	0.020106951871659007
opportunity	0.3137670993599849	0.020148335455610678
altered	0.31377530675403453	0.020202020202019
buildup	0.31378351414808414	0.020202020202019
interfere	0.31379172154213375	0.020202020202019
originally	0.31379992893618336	0.020202020202019
waterway	0.31380813633023297	0.020202020202019
husbandry	0.3138155146945806	0.020224719101121558
nitric	0.3138228930589282	0.020224719101121558
attribute	0.3140030412131682	0.02022774390343507
apsim	0.3140193730982972	0.020304568527920175
immediately	0.3140503788091512	0.020320855614972544
subject	0.3142144437871728	0.02039155507941537
manipulation	0.3142306927693316	0.020408163265305035
oxidative	0.31427048619502657	0.02041666666666586
comprise	0.3143400417870226	0.02044682658183916
dissemination	0.31435620786621116	0.020512820512822216
germany	0.31437237394539974	0.020512820512822216
queensland	0.3143885400245883	0.020512820512822216
because	0.31471401708558516	0.02060870478969079
mozambique	0.31472205867369435	0.020618556701029966
odisha	0.31473010026180354	0.020618556701029966
purple	0.3147381418499127	0.020618556701029966
surpass	0.3147461834380219	0.020618556701029966
arrange	0.3147766088280845	0.020708446866485986
lactuca	0.31479260910133267	0.02072538860103812
episode	0.31480056778647164	0.02083333333333215
keyword	0.3148085264716106	0.02083333333333215
determinant	0.31485437181413006	0.020894914108794183
another	0.314911326154656	0.020895032754241427
defence	0.31491845581009303	0.02093023255813975
meet	0.31504264445944946	0.020931166556849234
degraded	0.3150655256792241	0.02101449275362377
boost	0.3150875778692967	0.021052631578946546
contemporary	0.3150954536514655	0.021052631578946546
convenient	0.31510332943363434	0.021052631578946546
cropgro	0.31511120521580316	0.021052631578946546
deployment	0.315119080997972	0.021052631578946546
norway	0.3151269567801408	0.021052631578946546
nuclear	0.3151348325623096	0.021052631578946546
stationary	0.31514270834447844	0.021052631578946546
an	0.31770863817507283	0.021081183999474007
israel	0.317732182618609	0.021126760563378255
progressive	0.3177557270621452	0.021126760563378255
practices	0.3177713957235126	0.021164021164020497
unsustainable	0.31778706438487997	0.021164021164020497
mathematical	0.3178175726779128	0.02119565217391184
west	0.31794350228964335	0.021198156682027403
broad	0.31800592822620233	0.021248339973439556
distinct	0.3180525196954535	0.02127204181879705
gridded	0.3180603125746521	0.02127659574467966
midwest	0.3180681054538507	0.02127659574467966
believe	0.31808211605581416	0.021301775147927415
favorable	0.31812646914487	0.021308411214956635
belief	0.31813343299436664	0.021428571428571352
ultimate	0.31814039684386325	0.021428571428571352
normally	0.31815507066958826	0.021468926553672496
faculty	0.31816278064581666	0.02150537634408689
saltwater	0.31817049062204505	0.02150537634408689
tandem	0.31817820059827345	0.02150537634408689
continuously	0.3182298491487067	0.021508828250402345
socioeconomic	0.31826757000014677	0.021538461538460396
dismutase	0.31829061702586176	0.021582733812950394
many	0.31859072577797803	0.021644996547557582
modification	0.31863284048683854	0.021653543307085243
big	0.31866716231650044	0.021739130434781373
exponentially	0.31867478938975863	0.021739130434784038
mimic	0.3186824164630168	0.021739130434784038
work	0.3189501930567559	0.02184361842172322
long‐term	0.3189714162171266	0.021874999999999645
statistically	0.3190479356586192	0.021885157096424024
inverse	0.3190759568625461	0.021893491124261644
past	0.3191734507554988	0.021900414542656677
learn	0.31920221808615745	0.02190201729106711
procedure	0.3192966445692128	0.021909471029117
display	0.3193337021968913	0.02192393736017806
esculentus	0.3193405002404475	0.021951219512195586
prospective	0.31934729828400377	0.021951219512195586
technically	0.31935409632756	0.021951219512195586
categorize	0.319369184668136	0.021978021978020124
insecurity	0.319384273008712	0.021978021978020124
avena	0.31939181717900006	0.0219780219780219
hybridization	0.3193993613492881	0.0219780219780219
merlot	0.3194069055195761	0.0219780219780219
persistence	0.3194430512145824	0.022018348623854322
collect	0.31982705777253895	0.022091628076751135
reproduction	0.31984131708341296	0.022093023255812305
desirable	0.31987265440614776	0.022102876989849918
scientific	0.3199281164932101	0.02212257100149273
france	0.31995108061595495	0.02221981047712518
representative	0.3200188123426066	0.02222140453141286
nash	0.32003373487724224	0.022222222222221255
collapse	0.32004119614456006	0.022222222222222143
informant	0.3200486574118779	0.022222222222222143
i₃	0.3200561186791957	0.022222222222222143
principle	0.32009715564944363	0.022222222222222143
rotate	0.32010461691676145	0.022222222222222143
strict	0.3201120781840793	0.022222222222222143
weakness	0.3201195394513971	0.022222222222222143
central	0.3203830879936561	0.022256963668503715
uncertain	0.3204038966391758	0.022310756972109935
occurrence	0.32049890344302256	0.022338568935426295
living	0.320513743074688	0.022346368715085774
dispose	0.3205211214390356	0.022471910112357385
evolutionary	0.3205284998033832	0.022471910112357385
pertain	0.3205358781677308	0.022471910112357385
polycyclic	0.32054325653207844	0.022471910112357385
sequester	0.32055063489642605	0.022471910112357385
experience	0.3206756525754844	0.022496360245215286
distant	0.32068228481310024	0.022500000000000853
protocol	0.32070947698732516	0.022560975609756895
sustainable	0.32108967000865263	0.02272217836932633
profitable	0.3211297950462284	0.02272727272726982
colombia	0.3211370905076058	0.02272727272727071
portable	0.32115168143036066	0.02272727272727426
extensive	0.3212194960599825	0.02273838630806857
respective	0.321255724657959	0.02278006293401269
respond	0.32133124926380924	0.022782532933218747
oregon	0.3213457572835939	0.022857142857141355
always	0.3213949187449212	0.022858157676497015
erode	0.3214021313033284	0.022988505747124854
insensitive	0.3214093438617356	0.022988505747124854
nutrients	0.3214165564201428	0.022988505747124854
salicornia	0.32142376897854996	0.022988505747124854
saltmed	0.32143098153695715	0.022988505747124854
scavenging	0.32143819409536434	0.022988505747124854
spraying	0.3214454066537715	0.022988505747124854
holding	0.32147997719234406	0.023021582733813162
only	0.3221182471598975	0.023187622419731824
disseminate	0.32212537681533454	0.023255813953488413
hebei	0.3221325064707716	0.023255813953488413
identity	0.3221396361262086	0.023255813953488413
advantage	0.32223480873599575	0.023305651134290173
minimise	0.322248321920138	0.02331288343558313
publish	0.3222907682408793	0.02334938965266531
neglect	0.3223049446487832	0.02339181286549863
sharp	0.32231912105668703	0.02339181286549863
minimize	0.3224206771951794	0.023473377552786445
transient	0.3224438071238646	0.023494220437861202
correspond	0.32253607812969487	0.023499449687479412
get	0.3225706486682674	0.023501199040767418
gamma	0.3225776954207342	0.023529411764707575
himalaya	0.32258474217320104	0.023529411764707575
weighting	0.32259178892566787	0.023529411764707575
combine	0.32290035378074433	0.02353282475987939
physical	0.3230907819032888	0.023576355029241824
most	0.3240354612486936	0.023585413888866924
upon	0.32410418781098765	0.02358852533433442
current	0.324394679818561	0.023604387843699115
heterogeneous	0.3244220377987263	0.023636363636363455
induce	0.3246496893548897	0.023654365441428737
recycled	0.3246636999568531	0.023668639053252782
complexity	0.32469172116078	0.023668639053255447
frequently	0.32474842679239535	0.023684210526315752
justify	0.32476235449138857	0.02380952380952195
photograph	0.3247693183408852	0.023809523809523725
pullman	0.3247762821903818	0.023809523809523725
nonirrigated	0.3248082827368782	0.02383419689119215
portugal	0.3248284281586363	0.023868312757201693
calendar	0.32484160973089776	0.023899371069182607
quotient	0.32485479130315925	0.023899371069182607
collaboration	0.3248686360991823	0.023952095808383866
improve	0.32586496399502035	0.023961026066492863
almost	0.3259568204859996	0.023966504965851954
dependency	0.32597058237905246	0.024096385542168974
piper	0.3259843442721053	0.024096385542168974
sectional	0.3259981061651582	0.024096385542168974
approve	0.3260049871116846	0.02409638554217075
densely	0.326011868058211	0.02409638554217075
forested	0.3260187490047374	0.02409638554217075
inferior	0.3260256299512638	0.02409638554217075
layered	0.3260325108977902	0.02409638554217075
lens	0.3260393918443166	0.02409638554217075
matching	0.326046272790843	0.02409638554217075
memory	0.32605315373736937	0.02409638554217075
metropolitan	0.32606003468389577	0.02409638554217075
overuse	0.32606691563042217	0.02409638554217075
potentiality	0.32607379657694857	0.02409638554217075
working	0.32608067752347497	0.02409638554217075
theory	0.3261191445016468	0.024137931034482918
apx	0.32613282349172945	0.024242424242426175
mediterranean	0.3263259045093203	0.02431699710352575
golden	0.3263381741489096	0.02432432432432652
un	0.326351770236022	0.024390243902438158
cumin	0.32635856827957826	0.024390243902439934
hydrothermal	0.3263653663231345	0.024390243902439934
swell	0.32637216436669075	0.024390243902439934
swelling	0.326378962410247	0.024390243902439934
ussl	0.32638576045380324	0.024390243902439934
xeric	0.3263925584973595	0.024390243902439934
slightly	0.3264922907705075	0.024401402744942402
evolution	0.3265567892813215	0.024421593830334487
efficient	0.3267934772612364	0.024432535027028024
inefficient	0.3268131252651733	0.02447257383966317
promote	0.32699766727683377	0.024508035715255616
main	0.32747717805645826	0.024520637968899806
approximate	0.32749069124060054	0.024539877300614243
accord	0.3276799587215623	0.02456167454267444
characterise	0.32770018704629056	0.024590163934424147
fully	0.3277918777313294	0.02459312839059713
linkage	0.3278181579728821	0.024605678233440287
structural	0.3278725423213319	0.024626352899637993
transportation	0.3278913612955668	0.0246696035242282
operational	0.32794848144203315	0.02467343976777947
basis	0.32813443280418697	0.02467895118241792
marginally	0.32814786308535904	0.02469135802469058
robustness	0.3281612933665311	0.02469135802469058
affected	0.3281814387882892	0.024691358024691468
aeruginosa	0.32818815392887524	0.024691358024692356
baby	0.32819486906946127	0.024691358024692356
committee	0.3282015842100473	0.024691358024692356
illness	0.32820829935063334	0.024691358024692356
indeterminate	0.32821501449121937	0.024691358024692356
job	0.3282217296318054	0.024691358024692356
experiment	0.32928587215726535	0.024693309154814713
previous	0.3294019363155424	0.024714285714285467
adapt	0.32952670528569017	0.024717607973421707
inherent	0.3295419594322066	0.024754823381322844
connect	0.32956807386781894	0.024761904761906095
predominant	0.3295941883034313	0.024761904761906095
joaquin	0.3296135875984576	0.0247863247863247
sustained	0.3296329868934839	0.0247863247863247
usa	0.3297143976102182	0.02484725050916481
build	0.32979804670714785	0.024930512886188083
short	0.33000124188710284	0.02493258874105564
inversely	0.3300145063623345	0.02499999999999858
monolith	0.3300211385999503	0.025000000000000355
revisit	0.3300277708375661	0.025000000000000355
suburban	0.33003440307518195	0.025000000000000355
upgrade	0.33004103531279777	0.025000000000000355
sds	0.330047004326652	0.025000000000001243
presence	0.33020907963338886	0.025017787725998275
shortage	0.3303276308807718	0.02503496503496372
replication	0.33043092798163837	0.025040128410912743
qualitative	0.3304686488330784	0.02505494505494532
ten	0.33053066025478645	0.025073379013587527
view	0.3305991381081699	0.025126982448140822
foundation	0.33061231968043137	0.02515723270440251
periodic	0.33062798834179874	0.025158134932080856
generalized	0.3306405066902986	0.025165562913906037
goal	0.3307270573911852	0.025200933912191914
meta	0.3307461250743307	0.02521739130434586
care	0.3307657730782676	0.025316455696202667
biweekly	0.3307723224129132	0.025316455696204443
madhya	0.3307788717475588	0.025316455696204443
pollinate	0.33078542108220443	0.025316455696204443
varieties	0.33079197041685005	0.025316455696204443
framework	0.330942356404789	0.025333455072857447
technological	0.3309861291730535	0.02537878787878789
document	0.33104275190169863	0.02540979136480992
excellent	0.3310823795214532	0.025428634941764727
cultural	0.3311461319055354	0.025428982447545323
across	0.3314939927684857	0.02543130958158457
background	0.33156810802384257	0.02545289429772346
choose	0.3316180985148719	0.025464158378378343
along	0.3318645690452702	0.02546578372160546
confer	0.33187758481159124	0.02547770700637031
prone	0.3319211088709451	0.025523809523809504
bioavailability	0.33194059106894164	0.025531914893615948
idaho	0.3319580835956534	0.025592417061612416
temporal	0.33214652204691314	0.02563985866781593
fungi	0.332159454910264	0.025641025641024662
juncea	0.33217238777361485	0.025641025641024662
completion	0.3321788542052903	0.025641025641026438
grant	0.33218532063696576	0.025641025641026438
hunger	0.3321917870686412	0.025641025641026438
stay	0.3322040567082305	0.025675675675677745
expensive	0.3322279327636475	0.025694444444443576
any	0.33241322090203973	0.02575162751774762
towards	0.3325118754365752	0.025882352941176023
routine	0.33252464249398567	0.02597402597402443
angustifolia	0.3325310260226909	0.025974025974026205
packaging	0.33253740955139616	0.025974025974026205
principally	0.3325437930801014	0.025974025974026205
radio	0.33255017660880665	0.025974025974026205
thrice	0.3325565601375119	0.025974025974026205
lycopersicon	0.332575047499866	0.026008968609866123
composite	0.3325998354879552	0.026086956521739424
primary	0.33273778603036447	0.02610233548925045
all	0.3337589019142917	0.026110254120318643
it	0.335151671813616	0.026124221654734825
endemic	0.33516435596805627	0.02614379084967311
empirical	0.33524228476004225	0.026170212765956435
away	0.33526126954021757	0.02620087336244392
ncp	0.33529161202731	0.02622950819672276
later	0.335355281508422	0.026302083333332504
circumstance	0.33536788275989204	0.026315789473682294
ascribe	0.3353741833856271	0.02631578947368407
cleaning	0.3353804840113621	0.02631578947368407
impairment	0.33538678463709715	0.02631578947368407
lepidoptera	0.3353930852628322	0.02631578947368407
textural	0.3353993858885672	0.02631578947368407
unpredictable	0.33540568651430225	0.02631578947368407
weighted	0.3354119871400373	0.02631578947368407
agree	0.3354371896429774	0.02631578947368496
intensification	0.33550691104091385	0.026343504758814973
woodland	0.33551884906862234	0.026388888888888573
strategic	0.33554628995175784	0.026449811184784622
cfd	0.3355519273537313	0.026470588235293135
devote	0.33555756475570475	0.026470588235293135
is	0.3355700831042046	0.026490066225163922
highly	0.3358072685019407	0.026532602238493297
suit	0.33582476102865244	0.026540284360189403
assume	0.33587657538502613	0.02655999999999814
union	0.33589141501669156	0.026563617330523925
connection	0.3359094878641947	0.02660550458715427
restrict	0.33596370640670414	0.026605504587156048
mainly	0.33620478824403954	0.0266539804003898
conditioning	0.33621100596680437	0.026666666666667282
ludhiana	0.3362172236895692	0.026666666666667282
murcia	0.336223441412334	0.026666666666667282
services	0.33622965913509884	0.026666666666667282
sulfide	0.33623587685786366	0.026666666666667282
theme	0.3362420945806285	0.026666666666667282
undisturbed	0.33626008452516143	0.02672811059907687
projection	0.3362966447350187	0.02675736961451136
statistical	0.33641436695269966	0.026760563380280544
expand	0.3364837567387553	0.026762246117085553
twenty	0.336519653724851	0.026789838337183625
nearly	0.33657097066340347	0.026817447495959712
gravimetric	0.33658332320596296	0.026845637583893023
rapid	0.3367023718711671	0.02684880745275997
gather	0.3367202789127298	0.026851851851851904
internal	0.33676720199386184	0.026855123674911496
against	0.33691609572833725	0.026898538421118445
outcome	0.33697520554608834	0.0269284712482456
geographic	0.337011517047035	0.026940639269405153
medicago	0.3370465850034287	0.02695035460992834
become	0.33725500307050615	0.026951029237139323
continue	0.3373384034585252	0.026992929922627695
comprehensive	0.3374139280643755	0.02700329308452254
repeat	0.33745123440096453	0.02701086111591877
cam	0.3374573692207592	0.02702702702702542
concerned	0.33746350404055386	0.02702702702702542
dndc	0.33746963886034853	0.02702702702702542
poinsettia	0.3374757736801432	0.02702702702702542
sensed	0.33748190849993787	0.02702702702702542
thistle	0.33748804331973253	0.02702702702702542
trans	0.3374941781395272	0.02702702702702542
veterinary	0.33750031295932187	0.02702702702702542
gaseous	0.33751258259891115	0.02702702702702897
world	0.33772473129964753	0.02704945291467631
adopt	0.33787544889946725	0.027098274205988204
nutritional	0.3379513051171983	0.02710382513661358
resources	0.3379799895448867	0.02716763005780365
compatible	0.3379921762815058	0.027210884353741527
porous	0.3380104149349493	0.02727272727272645
ngo	0.33801588653098236	0.027272727272729114
risky	0.3380213581270154	0.027272727272729114
maintain	0.3383166585068602	0.027331523723235662
hilly	0.3383281820197177	0.02733812949640413
pacific	0.33834575744939965	0.02735849056603623
basically	0.3383518093662241	0.0273972602739736
destruction	0.33835786128304857	0.0273972602739736
gibbs	0.338363913199873	0.0273972602739736
iterative	0.3383699651166975	0.0273972602739736
patterns	0.33837601703352194	0.0273972602739736
t₃	0.3383820689503464	0.0273972602739736
weaken	0.33838812086717085	0.0273972602739736
characteristic	0.3387770187003691	0.027445741048854444
randomly	0.33880661506072973	0.02745098039215499
give	0.33911708668412077	0.027491291722874678
implementation	0.3392303321414111	0.02749259700011919
capacitance	0.33924177275129835	0.027536231884058182
abiotic	0.3393061883591421	0.02754182754182999
mount	0.3393182092898208	0.027586206896550003
traditional	0.3394838494242762	0.027609873862161294
success	0.3395342544301565	0.02763157894736956
aggregation	0.33955224437468945	0.027649769585251782
covariance	0.33958689781623214	0.027751196172250303
radial	0.3395988358439406	0.02777777777777768
acoustic	0.3396048048577949	0.027777777777778567
detector	0.3396107738716491	0.027777777777778567
manufacturer	0.33961674288550336	0.027777777777778567
minimally	0.3396227118993576	0.027777777777778567
peninsular	0.33962868091321186	0.027777777777778567
draw	0.33967278529335715	0.027819548872180633
include	0.3404361558429392	0.027851721332096346
efficacy	0.34049609469039227	0.02793914246196394
long	0.34098024803634785	0.02795107641337502
attributable	0.34099210316108614	0.02797202797202747
egyptian	0.3410039582858244	0.02797202797202747
favour	0.3410216995214468	0.028037383177569986
static	0.34103944075706916	0.028037383177569986
murray	0.3410619074619928	0.028044280442804492
literature	0.3411434839846675	0.028048780487804237
alba	0.3411493700955515	0.02816901408450878
barren	0.34115525620643555	0.02816901408450878
himalayas	0.3411611423173196	0.02816901408450878
shrubland	0.3411670284282036	0.02816901408450878
thaliana	0.34117291453908766	0.02816901408450878
transcriptome	0.3411788006499717	0.02816901408450878
assessment	0.3415968803286796	0.028208176930945683
biophysical	0.3416336892474474	0.02827677365352166
phenotypic	0.3416665188236458	0.02828282828282802
know	0.34181740222940593	0.02830207417820141
north	0.34203891896577465	0.028334496633354078
indian	0.3420996039399595	0.028353671451043283
genetically	0.3421112932587574	0.028368794326239843
limiting	0.3421287857854691	0.028436018957346043
mechanism	0.3423242709891957	0.028545282020493445
azerbaijan	0.34232949387631817	0.028571428571426694
augustinegrass	0.342335297084232	0.028571428571429358
instream	0.3423411002921458	0.028571428571429358
kyrgyzstan	0.34234690350005964	0.028571428571429358
mesocosm	0.34235270670797346	0.028571428571429358
numerically	0.3423585099158873	0.028571428571429358
op	0.3423643131238011	0.028571428571429358
phospholipid	0.34237011633171494	0.028571428571429358
standards	0.34237591953962876	0.028571428571429358
subirrigated	0.3423817227475426	0.028571428571429358
drink	0.34241173362275423	0.028604661608186532
african	0.3424532680108234	0.028652470064198354
sometimes	0.34247059473159475	0.028708133971290017
parameterization	0.34248211824445224	0.028776978417267784
few	0.34262993424031507	0.028802516826786473
detail	0.34265754092939094	0.028828828828828534
sufficient	0.3427481538758172	0.028869979416434433
shift	0.34284457003015734	0.028890799656061006
inventory	0.3428617309449883	0.028985507246375164
submit	0.34287889185981923	0.028985507246375164
compensatory	0.3428846121647629	0.02898550724637694
limpopo	0.34289033246970657	0.02898550724637694
shortly	0.34289605277465024	0.02898550724637694
cage	0.3429011927588025	0.029032258064517258
instead	0.3429405716696465	0.02905263157894744
tool	0.34319947764557446	0.029095313002397205
select	0.343522716326376	0.029100964992688105
enough	0.34356201233424977	0.02911392405063218
coincide	0.34358306968868	0.029133858267716306
chance	0.34359442739559715	0.029197080291969435
temporally	0.34360578510251427	0.029197080291969435
phaseolus	0.34362850051634847	0.029197080291970323
alternative	0.3438733129873428	0.029197273961615977
relation	0.3440565285514801	0.0292600282834794
modernization	0.3440729433395793	0.029292929292929593
experimental	0.3443593731016129	0.029296541247077812
real	0.3444556234500126	0.029379651166518528
aerosol	0.3444612608519861	0.02941176470588136
bucket	0.34446689825395954	0.02941176470588136
detoxification	0.344472535655933	0.02941176470588136
focusse	0.34447817305790646	0.02941176470588136
influx	0.3444838104598799	0.02941176470588136
medicine	0.34448944786185337	0.02941176470588136
suited	0.34449508526382683	0.02941176470588136
true	0.34451763487172066	0.02941176470588225
cropwat	0.34452890967566757	0.029411764705884025
decay	0.3445401844796145	0.029411764705884025
whole	0.3446724976200503	0.029448621553886056
incorporate	0.3447733076318109	0.02949396587704811
instal	0.3448362309861911	0.02951251646903863
morphology	0.34486881185347884	0.029516539440203715
need	0.34546786871612867	0.02966817845478431
staple	0.34548909187649934	0.029687499999999645
dynamic	0.3457827341969402	0.02976271880537773
concept	0.3458501343117111	0.029766297662977337
automate	0.3458839587235518	0.02979139093667449
predominantly	0.3459050989809523	0.02980392156862699
gravity	0.345931793737356	0.029813664596272105
additional	0.34608168230747377	0.029817353431596416
bioconcentration	0.346087236806477	0.02985074626865547
campus	0.34609279130548026	0.02985074626865547
disparity	0.3460983458044835	0.02985074626865547
duck	0.34610390030348676	0.02985074626865547
having	0.34610945480249	0.02985074626865547
kidney	0.34611500930149325	0.02985074626865547
mutation	0.3461205638004965	0.02985074626865547
spontaneous	0.34612611829949974	0.02985074626865547
subirrigate	0.346131672798503	0.02985074626865547
technologies	0.34613722729750623	0.02985074626865547
driving	0.3461483362955127	0.029850746268657247
equitable	0.3461594452935192	0.029850746268657247
rhizobacteria	0.3461705542915257	0.029850746268657247
insignificant	0.3461872177885355	0.029850746268658135
impose	0.3462648149686407	0.029914529914531585
close	0.34639024716255007	0.029976792797198115
expertise	0.34639522134076195	0.029999999999998472
minimal	0.34644272474268534	0.03001745200698025
chemistry	0.3464940416812378	0.030048465266558466
annuus	0.3465071403505291	0.030094224697236882
acceptable	0.34657420885341916	0.030160692212607643
locate	0.34676496858784445	0.0302085071726772
keep	0.3468290525838074	0.030213308540961492
pearl	0.34685806862337665	0.03028571428571425
ever	0.3468690118154428	0.030303030303030276
smooth	0.3468799550075089	0.030303030303030276
urease	0.346890898199575	0.030303030303030276
agrotechnology	0.34689636979560806	0.030303030303032052
arc	0.3469018413916411	0.030303030303032052
blossom	0.34690731298767413	0.030303030303032052
contingent	0.34691278458370717	0.030303030303032052
execute	0.3469182561797402	0.030303030303032052
hydroxide	0.34692372777577324	0.030303030303032052
message	0.3469291993718063	0.030303030303032052
polymorphic	0.3469346709678393	0.030303030303032052
